Date,Province,Commodity,Price
2020-03-01,ACEH,"Chili (red, curly)",34191.488333333335
2020-03-01,BALI,Chili (bird's eye),33996.3625
2020-03-01,BALI,"Chili (bird's eye, green)",27767.197500000002
2020-03-01,BALI,"Chili (bird's eye, red)",40225.53
2020-03-01,BALI,Chili (red),39823.66
2020-03-01,BALI,"Chili (red, curly)",37779.8125
2020-03-01,BALI,"Chili (red, large)",41520.9975
2020-03-01,BANTEN,Chili (bird's eye),43548.85166666667
2020-03-01,BANTEN,"Chili (bird's eye, green)",35558.335
2020-03-01,BANTEN,"Chili (bird's eye, red)",50919.445
2020-03-01,BANTEN,Chili (red),47032.3275
2020-03-01,BANTEN,"Chili (red, curly)",40066.666666666664
2020-03-01,BANTEN,"Chili (red, large)",51316.668333333335
2020-03-01,BENGKULU,Chili (bird's eye),36299.770000000004
2020-03-01,BENGKULU,"Chili (bird's eye, green)",35951.4375
2020-03-01,BENGKULU,"Chili (bird's eye, red)",36631.64
2020-03-01,BENGKULU,Chili (red),36967.53
2020-03-01,BENGKULU,"Chili (red, curly)",39741.0925
2020-03-01,BENGKULU,"Chili (red, large)",34193.9625
2020-03-01,DAERAH ISTIMEWA YOGYAKARTA,Chili (bird's eye),34708.335
2020-03-01,DAERAH ISTIMEWA YOGYAKARTA,"Chili (bird's eye, green)",32983.335
2020-03-01,DAERAH ISTIMEWA YOGYAKARTA,"Chili (bird's eye, red)",36433.335
2020-03-01,DAERAH ISTIMEWA YOGYAKARTA,Chili (red),38070.835
2020-03-01,DAERAH ISTIMEWA YOGYAKARTA,"Chili (red, curly)",33183.335
2020-03-01,DAERAH ISTIMEWA YOGYAKARTA,"Chili (red, large)",42958.33
2020-03-01,DKI JAKARTA,Chili (bird's eye),48763.88999999999
2020-03-01,DKI JAKARTA,"Chili (bird's eye, green)",40638.886666666665
2020-03-01,DKI JAKARTA,"Chili (bird's eye, red)",56888.88999999999
2020-03-01,DKI JAKARTA,Chili (red),56680.556666666664
2020-03-01,DKI JAKARTA,"Chili (red, curly)",48111.113333333335
2020-03-01,DKI JAKARTA,"Chili (red, large)",65250.0
2020-03-01,GORONTALO,Chili (bird's eye),40822.22
2020-03-01,GORONTALO,"Chili (bird's eye, green)",33166.67
2020-03-01,GORONTALO,"Chili (bird's eye, red)",42627.776666666665
2020-03-01,GORONTALO,Chili (red),25916.67
2020-03-01,GORONTALO,"Chili (red, curly)",24638.89
2020-03-01,JAMBI,Chili (bird's eye),42239.582500000004
2020-03-01,JAMBI,"Chili (bird's eye, green)",31200.0
2020-03-01,JAMBI,"Chili (bird's eye, red)",52020.835
2020-03-01,JAMBI,Chili (red),30802.78
2020-03-01,JAMBI,"Chili (red, curly)",30937.5
2020-03-01,JAMBI,"Chili (red, large)",30762.5
2020-03-01,JAWA BARAT,Chili (bird's eye),40690.55533333333
2020-03-01,JAWA BARAT,"Chili (bird's eye, green)",33063.724705882356
2020-03-01,JAWA BARAT,"Chili (bird's eye, red)",49259.80470588235
2020-03-01,JAWA BARAT,Chili (red),49795.833125
2020-03-01,JAWA BARAT,"Chili (red, curly)",42334.25888888889
2020-03-01,JAWA BARAT,"Chili (red, large)",54721.29666666666
2020-03-01,JAWA TENGAH,Chili (bird's eye),34328.20318181818
2020-03-01,JAWA TENGAH,"Chili (bird's eye, green)",27277.745
2020-03-01,JAWA TENGAH,"Chili (bird's eye, red)",41368.48217391304
2020-03-01,JAWA TENGAH,Chili (red),34475.81636363636
2020-03-01,JAWA TENGAH,"Chili (red, curly)",31955.153749999998
2020-03-01,JAWA TENGAH,"Chili (red, large)",36953.612272727274
2020-03-01,JAWA TIMUR,Chili (bird's eye),28512.033125
2020-03-01,JAWA TIMUR,"Chili (bird's eye, green)",22390.71263157895
2020-03-01,JAWA TIMUR,"Chili (bird's eye, red)",35648.71647058823
2020-03-01,JAWA TIMUR,Chili (red),32442.444705882357
2020-03-01,JAWA TIMUR,"Chili (red, curly)",33766.135
2020-03-01,JAWA TIMUR,"Chili (red, large)",33457.92526315789
2020-03-01,KALIMANTAN BARAT,Chili (bird's eye),57845.89666666667
2020-03-01,KALIMANTAN BARAT,"Chili (bird's eye, green)",53332.56333333333
2020-03-01,KALIMANTAN BARAT,"Chili (bird's eye, red)",62359.23
2020-03-01,KALIMANTAN BARAT,Chili (red),52139.691999999995
2020-03-01,KALIMANTAN BARAT,"Chili (red, curly)",55461.5
2020-03-01,KALIMANTAN BARAT,"Chili (red, large)",50051.41
2020-03-01,KALIMANTAN SELATAN,Chili (bird's eye),40336.28666666667
2020-03-01,KALIMANTAN SELATAN,"Chili (bird's eye, green)",30874.079999999998
2020-03-01,KALIMANTAN SELATAN,"Chili (bird's eye, red)",49798.493333333325
2020-03-01,KALIMANTAN SELATAN,Chili (red),35310.079999999994
2020-03-01,KALIMANTAN SELATAN,"Chili (red, curly)",35677.27333333334
2020-03-01,KALIMANTAN SELATAN,"Chili (red, large)",34942.88333333333
2020-03-01,KALIMANTAN TENGAH,Chili (bird's eye),40574.71333333333
2020-03-01,KALIMANTAN TENGAH,"Chili (bird's eye, green)",32023.7075
2020-03-01,KALIMANTAN TENGAH,"Chili (bird's eye, red)",57208.332500000004
2020-03-01,KALIMANTAN TENGAH,Chili (red),50791.667499999996
2020-03-01,KALIMANTAN TENGAH,"Chili (red, curly)",50479.165
2020-03-01,KALIMANTAN TENGAH,"Chili (red, large)",51104.167499999996
2020-03-01,KALIMANTAN TIMUR,Chili (bird's eye),39115.27833333333
2020-03-01,KALIMANTAN TIMUR,"Chili (bird's eye, green)",39486.111666666664
2020-03-01,KALIMANTAN TIMUR,"Chili (bird's eye, red)",38744.445
2020-03-01,KALIMANTAN TIMUR,Chili (red),38065.518
2020-03-01,KALIMANTAN TIMUR,"Chili (red, curly)",35494.443333333336
2020-03-01,KALIMANTAN TIMUR,"Chili (red, large)",41013.89
2020-03-01,KALIMANTAN UTARA,Chili (bird's eye),70166.6675
2020-03-01,KALIMANTAN UTARA,"Chili (bird's eye, green)",73041.6675
2020-03-01,KALIMANTAN UTARA,"Chili (bird's eye, red)",67291.6675
2020-03-01,KALIMANTAN UTARA,Chili (red),51795.832500000004
2020-03-01,KALIMANTAN UTARA,"Chili (red, curly)",43055.556666666664
2020-03-01,KALIMANTAN UTARA,"Chili (red, large)",53761.113333333335
2020-03-01,KEPULAUAN BANGKA BELITUNG,Chili (bird's eye),42574.6525
2020-03-01,KEPULAUAN BANGKA BELITUNG,"Chili (bird's eye, green)",43528.305
2020-03-01,KEPULAUAN BANGKA BELITUNG,"Chili (bird's eye, red)",41621.005000000005
2020-03-01,KEPULAUAN BANGKA BELITUNG,Chili (red),56435.63
2020-03-01,KEPULAUAN BANGKA BELITUNG,"Chili (red, curly)",38000.575
2020-03-01,KEPULAUAN BANGKA BELITUNG,"Chili (red, large)",74870.69
2020-03-01,KEPULAUAN RIAU,Chili (bird's eye),46806.668
2020-03-01,KEPULAUAN RIAU,"Chili (bird's eye, green)",46806.668
2020-03-01,KEPULAUAN RIAU,Chili (red),49516.67
2020-03-01,KEPULAUAN RIAU,"Chili (red, curly)",50836.67
2020-03-01,LAMPUNG,Chili (bird's eye),37285.417499999996
2020-03-01,LAMPUNG,"Chili (bird's eye, green)",34520.835
2020-03-01,LAMPUNG,"Chili (bird's eye, red)",40050.0
2020-03-01,LAMPUNG,Chili (red),37270.832500000004
2020-03-01,LAMPUNG,"Chili (red, curly)",32345.835
2020-03-01,LAMPUNG,"Chili (red, large)",44227.77666666667
2020-03-01,MALUKU,Chili (bird's eye),27837.4975
2020-03-01,MALUKU,"Chili (bird's eye, green)",15833.33
2020-03-01,MALUKU,"Chili (bird's eye, red)",28091.665
2020-03-01,MALUKU,Chili (red),33106.25
2020-03-01,MALUKU,"Chili (red, curly)",24188.89
2020-03-01,MALUKU,"Chili (red, large)",45833.33
2020-03-01,MALUKU UTARA,"Chili (bird's eye, green)",62833.335
2020-03-01,MALUKU UTARA,"Chili (bird's eye, red)",51833.33
2020-03-01,MALUKU UTARA,Chili (red),33791.665
2020-03-01,MALUKU UTARA,"Chili (red, curly)",36583.33
2020-03-01,MALUKU UTARA,"Chili (red, large)",31000.0
2020-03-01,NUSA TENGGARA BARAT,Chili (bird's eye),35802.93
2020-03-01,NUSA TENGGARA BARAT,"Chili (bird's eye, green)",20344.22
2020-03-01,NUSA TENGGARA BARAT,"Chili (bird's eye, red)",44979.894
2020-03-01,NUSA TENGGARA BARAT,Chili (red),38966.9525
2020-03-01,NUSA TENGGARA BARAT,"Chili (red, curly)",36766.666000000005
2020-03-01,NUSA TENGGARA BARAT,"Chili (red, large)",36777.314
2020-03-01,NUSA TENGGARA TIMUR,Chili (bird's eye),52567.915
2020-03-01,NUSA TENGGARA TIMUR,"Chili (bird's eye, green)",44215.832500000004
2020-03-01,NUSA TENGGARA TIMUR,"Chili (bird's eye, red)",60897.082500000004
2020-03-01,NUSA TENGGARA TIMUR,Chili (red),51128.75
2020-03-01,NUSA TENGGARA TIMUR,"Chili (red, curly)",50539.585
2020-03-01,NUSA TENGGARA TIMUR,"Chili (red, large)",51710.0025
2020-03-01,PAPUA,Chili (bird's eye),26581.754999999997
2020-03-01,PAPUA,"Chili (bird's eye, green)",24126.572
2020-03-01,PAPUA,"Chili (bird's eye, red)",34606.28
2020-03-01,PAPUA,Chili (red),53980.079999999994
2020-03-01,PAPUA,"Chili (red, curly)",46627.21166666667
2020-03-01,PAPUA,"Chili (red, large)",61253.89166666666
2020-03-01,PAPUA BARAT,Chili (bird's eye),32352.2725
2020-03-01,PAPUA BARAT,"Chili (bird's eye, green)",26319.8275
2020-03-01,PAPUA BARAT,"Chili (bird's eye, red)",40831.166666666664
2020-03-01,PAPUA BARAT,Chili (red),38250.36
2020-03-01,PAPUA BARAT,"Chili (red, curly)",25454.546666666665
2020-03-01,PAPUA BARAT,"Chili (red, large)",37575.8125
2020-03-01,RIAU,Chili (bird's eye),36538.33142857143
2020-03-01,RIAU,"Chili (bird's eye, green)",34437.707500000004
2020-03-01,RIAU,"Chili (bird's eye, red)",45875.0
2020-03-01,RIAU,Chili (red),37735.415
2020-03-01,RIAU,"Chili (red, curly)",39756.25
2020-03-01,RIAU,"Chili (red, large)",33644.445
2020-03-01,SULAWESI BARAT,Chili (bird's eye),24981.25
2020-03-01,SULAWESI BARAT,"Chili (bird's eye, green)",20633.3325
2020-03-01,SULAWESI BARAT,"Chili (bird's eye, red)",29329.1675
2020-03-01,SULAWESI BARAT,Chili (red),26177.085
2020-03-01,SULAWESI BARAT,"Chili (red, curly)",25691.665
2020-03-01,SULAWESI BARAT,"Chili (red, large)",26662.5
2020-03-01,SULAWESI SELATAN,Chili (bird's eye),24401.610999999997
2020-03-01,SULAWESI SELATAN,"Chili (bird's eye, red)",24401.610999999997
2020-03-01,SULAWESI SELATAN,Chili (red),22935.484444444442
2020-03-01,SULAWESI SELATAN,"Chili (red, curly)",24745.161
2020-03-01,SULAWESI SELATAN,"Chili (red, large)",20629.032
2020-03-01,SULAWESI TENGAH,Chili (bird's eye),35558.33
2020-03-01,SULAWESI TENGAH,"Chili (bird's eye, green)",33533.33
2020-03-01,SULAWESI TENGAH,"Chili (bird's eye, red)",37583.33
2020-03-01,SULAWESI TENGAH,Chili (red),19262.5
2020-03-01,SULAWESI TENGAH,"Chili (red, curly)",17391.67
2020-03-01,SULAWESI TENGAH,"Chili (red, large)",24722.225
2020-03-01,SULAWESI TENGGARA,Chili (bird's eye),48095.832500000004
2020-03-01,SULAWESI TENGGARA,"Chili (bird's eye, green)",45895.832500000004
2020-03-01,SULAWESI TENGGARA,"Chili (bird's eye, red)",50295.832500000004
2020-03-01,SULAWESI TENGGARA,Chili (red),36437.5
2020-03-01,SULAWESI TENGGARA,"Chili (red, curly)",38774.9975
2020-03-01,SULAWESI TENGGARA,"Chili (red, large)",35895.835
2020-03-01,SULAWESI UTARA,Chili (bird's eye),36153.735
2020-03-01,SULAWESI UTARA,"Chili (bird's eye, green)",30275.0
2020-03-01,SULAWESI UTARA,"Chili (bird's eye, red)",42316.665
2020-03-01,SULAWESI UTARA,Chili (red),21530.17
2020-03-01,SULAWESI UTARA,"Chili (red, curly)",23250.0
2020-03-01,SUMATERA BARAT,Chili (bird's eye),34493.056666666664
2020-03-01,SUMATERA BARAT,"Chili (bird's eye, green)",34588.542499999996
2020-03-01,SUMATERA BARAT,Chili (red),35333.335
2020-03-01,SUMATERA BARAT,"Chili (red, curly)",35333.335
2020-03-01,SUMATERA SELATAN,Chili (bird's eye),60787.5
2020-03-01,SUMATERA SELATAN,"Chili (bird's eye, green)",49605.73333333334
2020-03-01,SUMATERA SELATAN,"Chili (bird's eye, red)",52299.23333333334
2020-03-01,SUMATERA SELATAN,Chili (red),44121.95333333333
2020-03-01,SUMATERA SELATAN,"Chili (red, curly)",45945.52
2020-03-01,SUMATERA SELATAN,"Chili (red, large)",42298.386666666665
2020-03-01,SUMATERA UTARA,Chili (bird's eye),28816.6675
2020-03-01,SUMATERA UTARA,"Chili (bird's eye, green)",27109.834444444445
2020-03-01,SUMATERA UTARA,"Chili (bird's eye, red)",26325.0
2020-03-01,SUMATERA UTARA,Chili (red),31587.21777777778
2020-03-01,SUMATERA UTARA,"Chili (red, curly)",31310.75363636364
2020-04-01,ACEH,Chili (bird's eye),27680.0
2020-04-01,ACEH,"Chili (bird's eye, green)",27645.835
2020-04-01,ACEH,Chili (red),29179.165
2020-04-01,ACEH,"Chili (red, curly)",29988.888333333336
2020-04-01,BALI,Chili (bird's eye),32137.5
2020-04-01,BALI,"Chili (bird's eye, green)",27070.8325
2020-04-01,BALI,"Chili (bird's eye, red)",35716.666666666664
2020-04-01,BALI,Chili (red),21475.0
2020-04-01,BALI,"Chili (red, curly)",26670.8325
2020-04-01,BALI,"Chili (red, large)",16466.6675
2020-04-01,BANTEN,Chili (bird's eye),38102.77833333333
2020-04-01,BANTEN,"Chili (bird's eye, green)",29500.0
2020-04-01,BANTEN,"Chili (bird's eye, red)",46030.555
2020-04-01,BANTEN,Chili (red),28752.78
2020-04-01,BANTEN,"Chili (red, curly)",26708.331666666665
2020-04-01,BANTEN,"Chili (red, large)",30008.333333333332
2020-04-01,BENGKULU,Chili (bird's eye),27111.11
2020-04-01,BENGKULU,"Chili (bird's eye, green)",27483.3325
2020-04-01,BENGKULU,"Chili (bird's eye, red)",28481.6675
2020-04-01,BENGKULU,Chili (red),22850.0
2020-04-01,BENGKULU,"Chili (red, curly)",25458.3325
2020-04-01,BENGKULU,"Chili (red, large)",20241.6675
2020-04-01,DAERAH ISTIMEWA YOGYAKARTA,"Chili (bird's eye, green)",22833.335
2020-04-01,DAERAH ISTIMEWA YOGYAKARTA,"Chili (bird's eye, red)",30900.0
2020-04-01,DAERAH ISTIMEWA YOGYAKARTA,Chili (red),20820.835
2020-04-01,DAERAH ISTIMEWA YOGYAKARTA,"Chili (red, curly)",19133.33
2020-04-01,DAERAH ISTIMEWA YOGYAKARTA,"Chili (red, large)",22508.335
2020-04-01,DKI JAKARTA,Chili (bird's eye),44555.556666666664
2020-04-01,DKI JAKARTA,"Chili (bird's eye, green)",34750.0
2020-04-01,DKI JAKARTA,"Chili (bird's eye, red)",54361.113333333335
2020-04-01,DKI JAKARTA,Chili (red),37083.333333333336
2020-04-01,DKI JAKARTA,"Chili (red, curly)",34027.776666666665
2020-04-01,DKI JAKARTA,"Chili (red, large)",40138.89
2020-04-01,GORONTALO,Chili (bird's eye),62461.11000000001
2020-04-01,GORONTALO,"Chili (bird's eye, green)",53500.0
2020-04-01,GORONTALO,"Chili (bird's eye, red)",64572.22333333333
2020-04-01,GORONTALO,Chili (red),21458.33
2020-04-01,GORONTALO,"Chili (red, curly)",23611.11
2020-04-01,JAMBI,Chili (bird's eye),33764.582500000004
2020-04-01,JAMBI,"Chili (bird's eye, green)",24350.0
2020-04-01,JAMBI,"Chili (bird's eye, red)",43158.332500000004
2020-04-01,JAMBI,Chili (red),19063.89
2020-04-01,JAMBI,"Chili (red, curly)",19487.5
2020-04-01,JAMBI,"Chili (red, large)",19454.1675
2020-04-01,JAWA BARAT,Chili (bird's eye),39388.40933333334
2020-04-01,JAWA BARAT,"Chili (bird's eye, green)",29752.765625
2020-04-01,JAWA BARAT,"Chili (bird's eye, red)",48836.74882352941
2020-04-01,JAWA BARAT,Chili (red),29067.193333333333
2020-04-01,JAWA BARAT,"Chili (red, curly)",27571.838333333333
2020-04-01,JAWA BARAT,"Chili (red, large)",30562.547777777778
2020-04-01,JAWA TENGAH,Chili (bird's eye),26843.80363636364
2020-04-01,JAWA TENGAH,"Chili (bird's eye, green)",19590.277916666666
2020-04-01,JAWA TENGAH,"Chili (bird's eye, red)",34056.6225
2020-04-01,JAWA TENGAH,Chili (red),19287.95411764706
2020-04-01,JAWA TENGAH,"Chili (red, curly)",19155.208333333332
2020-04-01,JAWA TENGAH,"Chili (red, large)",20806.0025
2020-04-01,JAWA TIMUR,Chili (bird's eye),24373.645
2020-04-01,JAWA TIMUR,"Chili (bird's eye, green)",17266.50611111111
2020-04-01,JAWA TIMUR,"Chili (bird's eye, red)",31258.03941176471
2020-04-01,JAWA TIMUR,Chili (red),21496.804705882354
2020-04-01,JAWA TIMUR,"Chili (red, curly)",22605.952142857142
2020-04-01,JAWA TIMUR,"Chili (red, large)",21282.66736842105
2020-04-01,KALIMANTAN BARAT,Chili (bird's eye),57238.07666666666
2020-04-01,KALIMANTAN BARAT,"Chili (bird's eye, green)",52092.24166666667
2020-04-01,KALIMANTAN BARAT,"Chili (bird's eye, red)",62383.90833333333
2020-04-01,KALIMANTAN BARAT,Chili (red),39416.666666666664
2020-04-01,KALIMANTAN BARAT,"Chili (red, curly)",44799.7125
2020-04-01,KALIMANTAN BARAT,"Chili (red, large)",34197.12666666667
2020-04-01,KALIMANTAN SELATAN,Chili (bird's eye),39111.113333333335
2020-04-01,KALIMANTAN SELATAN,"Chili (bird's eye, green)",29227.78
2020-04-01,KALIMANTAN SELATAN,"Chili (bird's eye, red)",48994.443333333336
2020-04-01,KALIMANTAN SELATAN,Chili (red),33772.22
2020-04-01,KALIMANTAN SELATAN,"Chili (red, curly)",34872.22
2020-04-01,KALIMANTAN SELATAN,"Chili (red, large)",32672.22
2020-04-01,KALIMANTAN TENGAH,Chili (bird's eye),40552.776666666665
2020-04-01,KALIMANTAN TENGAH,"Chili (bird's eye, green)",32879.167499999996
2020-04-01,KALIMANTAN TENGAH,"Chili (bird's eye, red)",55695.832500000004
2020-04-01,KALIMANTAN TENGAH,Chili (red),50500.0025
2020-04-01,KALIMANTAN TENGAH,"Chili (red, curly)",50125.0
2020-04-01,KALIMANTAN TENGAH,"Chili (red, large)",50875.0
2020-04-01,KALIMANTAN TIMUR,Chili (bird's eye),44928.21666666667
2020-04-01,KALIMANTAN TIMUR,"Chili (bird's eye, green)",43220.380000000005
2020-04-01,KALIMANTAN TIMUR,"Chili (bird's eye, red)",46636.051666666666
2020-04-01,KALIMANTAN TIMUR,Chili (red),35783.33
2020-04-01,KALIMANTAN TIMUR,"Chili (red, curly)",34379.57666666667
2020-04-01,KALIMANTAN TIMUR,"Chili (red, large)",35746.096666666665
2020-04-01,KALIMANTAN UTARA,Chili (bird's eye),79364.5825
2020-04-01,KALIMANTAN UTARA,"Chili (bird's eye, green)",80562.5
2020-04-01,KALIMANTAN UTARA,"Chili (bird's eye, red)",78166.66500000001
2020-04-01,KALIMANTAN UTARA,Chili (red),51635.415
2020-04-01,KALIMANTAN UTARA,"Chili (red, curly)",31958.335
2020-04-01,KALIMANTAN UTARA,"Chili (red, large)",53305.55333333334
2020-04-01,KEPULAUAN BANGKA BELITUNG,Chili (bird's eye),33972.22
2020-04-01,KEPULAUAN BANGKA BELITUNG,"Chili (bird's eye, green)",40824.072499999995
2020-04-01,KEPULAUAN BANGKA BELITUNG,"Chili (bird's eye, red)",36884.26
2020-04-01,KEPULAUAN BANGKA BELITUNG,Chili (red),50562.5025
2020-04-01,KEPULAUAN BANGKA BELITUNG,"Chili (red, curly)",26124.997499999998
2020-04-01,KEPULAUAN BANGKA BELITUNG,"Chili (red, large)",75000.0
2020-04-01,KEPULAUAN RIAU,Chili (bird's eye),37650.0
2020-04-01,KEPULAUAN RIAU,"Chili (bird's eye, green)",37650.0
2020-04-01,KEPULAUAN RIAU,Chili (red),35779.167499999996
2020-04-01,KEPULAUAN RIAU,"Chili (red, curly)",37590.0
2020-04-01,LAMPUNG,Chili (bird's eye),33985.415
2020-04-01,LAMPUNG,"Chili (bird's eye, green)",29870.8325
2020-04-01,LAMPUNG,"Chili (bird's eye, red)",38100.0
2020-04-01,LAMPUNG,Chili (red),20233.333333333332
2020-04-01,LAMPUNG,"Chili (red, curly)",21237.5025
2020-04-01,LAMPUNG,"Chili (red, large)",33927.776666666665
2020-04-01,MALUKU,Chili (bird's eye),59052.77666666667
2020-04-01,MALUKU,"Chili (bird's eye, green)",24316.67
2020-04-01,MALUKU,"Chili (bird's eye, red)",63999.9975
2020-04-01,MALUKU,Chili (red),56429.165
2020-04-01,MALUKU,"Chili (red, curly)",54191.665
2020-04-01,MALUKU,"Chili (red, large)",45000.0
2020-04-01,MALUKU UTARA,"Chili (bird's eye, green)",72870.37
2020-04-01,MALUKU UTARA,"Chili (bird's eye, red)",72222.22
2020-04-01,MALUKU UTARA,Chili (red),36805.555
2020-04-01,MALUKU UTARA,"Chili (red, curly)",43888.89
2020-04-01,MALUKU UTARA,"Chili (red, large)",29722.22
2020-04-01,NUSA TENGGARA BARAT,Chili (bird's eye),38368.333999999995
2020-04-01,NUSA TENGGARA BARAT,"Chili (bird's eye, green)",22441.665
2020-04-01,NUSA TENGGARA BARAT,"Chili (bird's eye, red)",47810.0
2020-04-01,NUSA TENGGARA BARAT,Chili (red),29562.5
2020-04-01,NUSA TENGGARA BARAT,"Chili (red, curly)",27753.333999999995
2020-04-01,NUSA TENGGARA BARAT,"Chili (red, large)",25073.334
2020-04-01,NUSA TENGGARA TIMUR,Chili (bird's eye),46453.75
2020-04-01,NUSA TENGGARA TIMUR,"Chili (bird's eye, green)",38937.5
2020-04-01,NUSA TENGGARA TIMUR,"Chili (bird's eye, red)",53946.665
2020-04-01,NUSA TENGGARA TIMUR,Chili (red),39699.585
2020-04-01,NUSA TENGGARA TIMUR,"Chili (red, curly)",41109.585
2020-04-01,NUSA TENGGARA TIMUR,"Chili (red, large)",38286.665
2020-04-01,PAPUA,Chili (bird's eye),60986.71
2020-04-01,PAPUA,"Chili (bird's eye, green)",45318.64833333334
2020-04-01,PAPUA,"Chili (bird's eye, red)",80307.31166666666
2020-04-01,PAPUA,Chili (red),68500.95666666667
2020-04-01,PAPUA,"Chili (red, curly)",66395.27666666667
2020-04-01,PAPUA,"Chili (red, large)",70606.64166666668
2020-04-01,PAPUA BARAT,Chili (bird's eye),57937.5025
2020-04-01,PAPUA BARAT,"Chili (bird's eye, green)",43291.665
2020-04-01,PAPUA BARAT,"Chili (bird's eye, red)",80666.66666666667
2020-04-01,PAPUA BARAT,Chili (red),61500.003333333334
2020-04-01,PAPUA BARAT,"Chili (red, curly)",40416.665
2020-04-01,PAPUA BARAT,"Chili (red, large)",64708.332500000004
2020-04-01,RIAU,Chili (bird's eye),30578.571428571428
2020-04-01,RIAU,"Chili (bird's eye, green)",28052.38
2020-04-01,RIAU,"Chili (bird's eye, red)",39932.7575
2020-04-01,RIAU,Chili (red),28412.5
2020-04-01,RIAU,"Chili (red, curly)",30391.6675
2020-04-01,RIAU,"Chili (red, large)",23005.556666666667
2020-04-01,SULAWESI BARAT,Chili (bird's eye),23931.2525
2020-04-01,SULAWESI BARAT,"Chili (bird's eye, green)",17588.89
2020-04-01,SULAWESI BARAT,"Chili (bird's eye, red)",28504.165
2020-04-01,SULAWESI BARAT,Chili (red),17608.335
2020-04-01,SULAWESI BARAT,"Chili (red, curly)",19004.1675
2020-04-01,SULAWESI BARAT,"Chili (red, large)",16212.502499999999
2020-04-01,SULAWESI SELATAN,Chili (bird's eye),32009.854
2020-04-01,SULAWESI SELATAN,"Chili (bird's eye, red)",32009.854
2020-04-01,SULAWESI SELATAN,Chili (red),15614.7075
2020-04-01,SULAWESI SELATAN,"Chili (red, curly)",17272.486666666668
2020-04-01,SULAWESI SELATAN,"Chili (red, large)",13170.437
2020-04-01,SULAWESI TENGAH,Chili (bird's eye),45900.0
2020-04-01,SULAWESI TENGAH,"Chili (bird's eye, green)",42866.665
2020-04-01,SULAWESI TENGAH,"Chili (bird's eye, red)",48933.335
2020-04-01,SULAWESI TENGAH,Chili (red),20241.67
2020-04-01,SULAWESI TENGAH,"Chili (red, curly)",17108.33
2020-04-01,SULAWESI TENGAH,"Chili (red, large)",24169.120000000003
2020-04-01,SULAWESI TENGGARA,Chili (bird's eye),45460.415
2020-04-01,SULAWESI TENGGARA,"Chili (bird's eye, green)",44379.167499999996
2020-04-01,SULAWESI TENGGARA,"Chili (bird's eye, red)",46541.665
2020-04-01,SULAWESI TENGGARA,Chili (red),30755.0
2020-04-01,SULAWESI TENGGARA,"Chili (red, curly)",34295.417499999996
2020-04-01,SULAWESI TENGGARA,"Chili (red, large)",33870.832500000004
2020-04-01,SULAWESI UTARA,Chili (bird's eye),45070.69
2020-04-01,SULAWESI UTARA,"Chili (bird's eye, green)",31862.07
2020-04-01,SULAWESI UTARA,"Chili (bird's eye, red)",58279.31
2020-04-01,SULAWESI UTARA,Chili (red),19323.275
2020-04-01,SULAWESI UTARA,"Chili (red, curly)",19323.275
